0.31067	6.46808
0.31882	6.47036
0.34913	6.48096
0.35086	6.48174
0.38129	6.50111
0.38759	6.50671
0.41173	6.53345
0.42605	6.55178
0.44216	6.57314
0.4645	6.6033
0.47259	6.6143
0.50135	6.65481
0.50303	6.65729
0.53346	6.70496
0.5382	6.71276
0.56389	6.75672
0.57505	6.77715
0.6103	6.84798
0.61675	6.86155
0.64554	6.92524
0.64558	6.92534
0.67762	7.00503
0.67918	7.00895
0.70645	7.07648
0.71282	7.09265
0.73688	7.15663
0.74646	7.1828
0.76732	7.23941
0.7801	7.27295
0.79775	7.3171
0.81375	7.35665
0.82818	7.39361
0.84739	7.4468
0.85862	7.48082
0.87942	7.54338
0.88745	7.56509
0.91146	7.62709
0.91788	7.64498
0.9419	7.71723
0.94671	7.73189
0.97393	7.81382
0.97715	7.82352
1.00597	7.9104
1.0332	7.98767
1.03641	7.99478
1.06363	8.08425
1.06685	8.09483
1.26866	8.76034
1.3007	8.85692
1.33113	8.95351
1.36157	9.05009
1.3936	9.14668
1.42403	9.2497
1.45607	9.34628
1.48651	9.44287
1.51694	9.54589
1.54737	9.64247
1.57941	9.7455
1.60984	9.84208
1.64028	9.93867
1.67231	10.04169
1.70275	10.13827
1.73318	10.2413
1.76361	10.33788
1.79405	10.4409
1.82448	10.54393
1.85491	10.64051
1.88535	10.74353
1.91738	10.84656
1.94621	10.94314
1.97665	11.03972
2.00708	11.14275
2.03752	11.23933
2.06795	11.34235
2.09838	11.44538
2.12882	11.54196
2.15924	11.67718
2.18968	11.78664
2.21851	11.88322
2.25054	11.97981
