0.29918	-0.11444
0.30428	-0.12446
0.30719	-0.13018
0.30728	-0.13036
0.30812	-0.132
0.3309	-0.17649
0.33747	-0.18919
0.35549	-0.22354
0.36766	-0.24617
0.3677	-0.24624
0.36966	-0.24984
0.37904	-0.26679
0.40186	-0.30543
0.40379	-0.30845
0.40949	-0.31705
0.41587	-0.32618
0.43808	-0.35398
0.4521	-0.36881
0.46273	-0.37894
0.47158	-0.38677
0.4743	-0.38908
0.47545	-0.39004
0.49638	-0.4065
0.5109	-0.41701
0.51857	-0.42234
0.53864	-0.43567
0.54386	-0.43902
0.56419	-0.45165
0.56687	-0.45327
0.5789	-0.46044
0.58317	-0.46294
0.61517	-0.48111
0.61915	-0.4833
0.62371	-0.4858
0.65163	-0.50065
0.65941	-0.50465
0.66181	-0.50587
0.66549	-0.50772
0.70167	-0.52496
0.70995	-0.52867
0.71379	-0.53037
0.72513	-0.53531
0.74193	-0.54247
0.75438	-0.54754
0.7569	-0.54853
0.76209	-0.55052
0.7632	-0.55094
0.7842	-0.55808
0.78607	-0.55864
0.80881	-0.56388
0.8104	-0.56412
0.81264	-0.56443
0.82029	-0.56519
0.82445	-0.56544
0.85669	-0.56404
0.86471	-0.56311
0.87227	-0.56224
0.87474	-0.56197
0.88745	-0.56092
0.90496	-0.55954
0.90499	-0.55954
0.91285	-0.55852
0.92042	-0.55713
0.92418	-0.55626
0.9432	-0.54998
0.94834	-0.54775
0.95128	-0.54638
0.97493	-0.53313
0.98346	-0.52752
0.99138	-0.52198
0.99958	-0.51595
1.01969	-0.50031
1.0206	-0.49958
1.04386	-0.48059
1.05739	-0.46935
1.05793	-0.4689
1.0814	-0.44961
1.09015	-0.44267
1.09617	-0.43776
1.10172	-0.4329
1.1324	-0.39836
1.13345	-0.39702
1.13443	-0.39576
1.15122	-0.37354
1.16382	-0.3563
1.16863	-0.34963
1.1767	-0.33838
1.20486	-0.2986
1.20823	-0.29381
1.21696	-0.28136
1.23617	-0.25384
1.23996	-0.2484
1.24109	-0.24676
1.25721	-0.22355
1.2733	-0.20031
1.29747	-0.1653
1.29825	-0.16416
1.31154	-0.14487
1.31603	-0.13834
1.33571	-0.10973
1.34576	-0.09509
1.37395	-0.05401
1.3743	-0.0535
1.37998	-0.04523
1.38701	-0.03498
1.39592	-0.02201
1.41018	-0.00127
1.41822	0.01038
1.43017	0.02759
1.44842	0.05353
1.45171	0.05812
1.45445	0.06194
1.48667	0.10416
1.49269	0.11127
1.49349	0.11219
1.5229	0.1422
1.53094	0.14951
1.5557	0.17247
1.55816	0.17503
1.56114	0.17827
1.56717	0.18525
1.59737	0.2257
1.59937	0.22836
1.60381	0.23407
1.61017	0.24177
1.61274	0.24477
1.63158	0.26703
1.63561	0.27215
1.65706	0.30263
1.66378	0.31327
1.6736	0.32936
1.67386	0.32979
1.69385	0.3632
1.69599	0.36674
1.71009	0.38964
1.72052	0.40572
1.72307	0.40949
1.7282	0.41681
1.73694	0.42832
1.74833	0.44082
1.76241	0.4523
1.7636	0.45308
1.77124	0.45757
1.78456	0.46452
1.7902	0.46831
1.79864	0.47693
1.81051	0.4941
1.81054	0.49415
1.8228	0.51167
1.82316	0.51211
1.83207	0.52152
1.83487	0.52413
1.85746	0.54527
1.85903	0.54698
1.86501	0.55401
1.87513	0.56801
1.88283	0.57978
1.88662	0.5857
1.89727	0.60225
1.91538	0.62845
1.91953	0.63399
1.92212	0.63737
1.9335	0.65155
1.95966	0.68204
1.96016	0.68261
1.97175	0.69578
1.99387	0.72166
1.99687	0.7254
2.00999	0.74326
2.01977	0.75872
2.02099	0.76077
2.02737	0.77132
2.0301	0.77542
2.03111	0.77682
2.04822	0.79411
2.04823	0.79412
2.06661	0.8092
2.07036	0.81235
2.07679	0.81785
2.08315	0.82337
2.08446	0.82452
2.08848	0.82805
2.09581	0.83452
2.10471	0.84245
2.11357	0.85039
2.1186	0.8549
2.13005	0.86653
2.13381	0.87775
2.14022	0.90451
2.14403	0.91879
2.14485	0.92169
2.15284	0.94822
2.16682	0.99048
2.17705	1.02242
2.18713	1.05763
2.19342	1.08343
2.21121	1.17275
2.21127	1.17299
2.21374	1.1808
2.22005	1.18627
2.22265	1.18265
2.23658	1.13186
2.2475	1.07482
2.25047	1.05867
2.25685	1.02516
2.27075	0.95774
2.27714	0.92623
2.28574	0.88537
2.28732	0.87865
2.28849	0.87395
2.28984	0.86897
2.29863	0.853
2.29867	0.85298
